Luke source,flag,fielding.start,fielding.end,pollster,source,interview.mode,publisher,publication.date,sample,DKrefused.reported,DKrefused.combined,DK.reported,DK,refused.reported,refused,Coalition.TPP.reported,Labor.TPP.reported,Coalition.TPP.previouselectionallocation,Labor.TPP.previouselectionallocation,Coalition.TPP.voterallocation,Labor.TPP.voterallocation,Coalition.total.primary,Liberal.primary,National.primary,Labor.primary,Green.primary,FamilyFirst.primary,Democrats.primary,OneNation.primary,XenophonCentreAlliance.primary,UAP.PUP.primary,KattersAustraliaParty.primary,Independent.primary,Other.primary,undecided.primary,sampleSize.published
,FALSE,9/11/12,11/11/12,Newspoll,http://polling.newspoll.com.au/image_uploads/121104%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1149,,6,,5,,1,51,49,,,,,43,FALSE,FALSE,36,10,0,0,0,,,,,11,,1149
,FALSE,23/11/12,25/11/12,Newspoll,http://polling.newspoll.com.au/image_uploads/121108%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings1.pdf,phone,,,1156,,9,,6,,3,51,49,,,,,43,FALSE,FALSE,36,11,0,0,0,,,,,10,,1156
,FALSE,7/12/12,9/12/12,Newspoll,http://polling.newspoll.com.au/image_uploads/121204%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1173,,10,,6,,4,54,46,,,,,46,FALSE,FALSE,32,11,0,0,0,,,,,11,,1173
,FALSE,11/1/13,13/1/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130101%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1152,,10,,7,,3,51,49,,,,,44,FALSE,FALSE,38,9,0,0,0,,,,,9,,1152
,FALSE,1/2/13,3/2/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130202%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1163,,9,,6,,3,56,44,,,,,48,FALSE,FALSE,32,9,0,0,0,,,,,11,,1163
,FALSE,22/2/13,24/2/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130206a%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings%20+%20Voter%20Commitment%20+%20Labor%20Leader.pdf,phone,,,1143,,9,,7,,2,55,45,,,,,47,FALSE,FALSE,31,11,0,0,0,,,,,11,,1143
,FALSE,8/3/13,10/3/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130303%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings%20+%20Best%20Labor%20Leader%20&%20Voting%20Intention.pdf,phone,,,1143,,7,,5,,2,52,48,,,,,44,FALSE,FALSE,34,11,0,0,0,,,,,11,,1143
,FALSE,22/3/13,24/3/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130306%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1136,,8,,7,,1,58,42,,,,,50,FALSE,FALSE,30,10,0,0,0,,,,,10,,1136
,FALSE,5/4/13,7/4/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130402%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1115,,8,,6,,2,55,45,,,,,48,FALSE,FALSE,32,11,0,0,0,,,,,9,,1115
,FALSE,19/4/13,21/4/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130406%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1129,,9,,7,,2,55,45,,,,,46,FALSE,FALSE,32,10,0,0,0,,,,,12,,1129
,FALSE,3/5/13,5/5/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130502%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings%20&%20National%20Disability%20Insurance%20Scheme.pdf,phone,,,1138,,9,,8,,1,56,44,,,,,47,FALSE,FALSE,31,10,0,0,0,,,,,12,,1138
,FALSE,17/5/13,19/5/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130506%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1143,,10,,8,,2,56,44,,,,,46,FALSE,FALSE,31,9,0,0,0,,,,,14,,1143
,FALSE,31/5/13,2/6/13,Newspoll,http://polling.newspoll.com.au/image_uploads/130602%20Federal%20Voting%20Intention%20&%20Leaders%20Ratings.pdf,phone,,,1139,,8,,6,,2,58,42,,,,,49,FALSE,FALSE,30,9,0,0,0,,,,,12,,1139
,FALSE,21/6/13,23/6/13,Newspoll,http://resources.news.com.au/files/2013/06/24/1226668/550346-130624-newspoll.pdf,phone,,,1140,,7,,5,,2,57,43,,,,,48,FALSE,FALSE,29,9,0,0,0,,,,,14,,1140
,FALSE,28/6/13,30/6/13,Newspoll,http://resources.news.com.au/files/2013/07/01/1226672/305249-130701-federal-newspoll.pdf,phone,,,1149,,7,,5,,2,51,49,,,,,43,FALSE,FALSE,35,11,0,0,0,,,,,11,,1149
,FALSE,5/7/13,7/7/13,Newspoll,http://resources.news.com.au/files/2013/07/09/1226676/273428-130709-newspoll.pdf,phone,,,1126,,6,,5,,1,50,50,,,,,42,FALSE,FALSE,38,9.5,0,0,0,,,,,11,,1126
,FALSE,19/7/13,21/7/13,Newspoll,http://resources.news.com.au/files/2013/07/23/1226683/481532-130723newspoll.pdf,phone,,,1141,,8,,7,,1,52,48,,,,,45,FALSE,FALSE,37,10,0,0,0,,,,,8,,1141
,FALSE,2/8/13,4/8/13,Newspoll,http://resources.news.com.au/files/2013/08/04/1226691/086371-aus-web-130805-federal-newspoll.pdf,phone,,,1147,,6,,3,,3,52,48,,,,,44,FALSE,FALSE,37,9,0,0,0,,,,,10,,1147
,FALSE,9/8/13,11/8/13,Newspoll,http://resources.news.com.au/files/2013/08/12/1226695/261022-130812-federal-newspoll.pdf,phone,,,1134,,8,,6,,2,52,48,,,,,46,FALSE,FALSE,35,11,0,0,0,,,,,8,,1134
,FALSE,16/8/13,18/8/13,Newspoll,http://resources.news.com.au/files/2013/08/19/1226699/605153-130819-federal-newspoll.pdf,phone,,,1692,,5,,4,,1,54,46,,,,,47,FALSE,FALSE,34,9,0,0,0,,,,,0,,1692
,FALSE,23/8/13,25/8/13,Newspoll,http://ghostwhovotes.files.wordpress.com/2013/08/newspoll-130826.jpg,phone,,,1129,,7,,5,,2,53,47,,,,,47,FALSE,FALSE,37,9,0,0,0,,,,,7,,1129
,FALSE,30/8/13,1/9/13,Newspoll,http://resources.news.com.au/files/2013/09/02/1226708/716888-130902-newspoll-file.pdf,phone,,,1116,,6,,4,,2,54,46,,,,,46,FALSE,FALSE,33,10,0,0,0,,,,,11,,1116
,FALSE,3/9/13,5/9/13,Newspoll,http://resources.news.com.au/files/2013/09/07/1226713/866636-aus-news-file-federal-newspoll-130907.pdf,phone,,,2511,,4,,3,,1,54,46,,,,,46,FALSE,FALSE,33,9,0,0,0,,,,,12,,2511
,FALSE,21/1/05,21/1/05,Nielsen,,phone,,,1413,,,,,,,57,43,,,,,52,FALSE,FALSE,34,8,0,2,1,,,,,4,,1413
,FALSE,11/2/05,13/2/05,Nielsen,,phone,,,1407,,,,,,,52,48,,,,,47,FALSE,FALSE,36,9,0,1,1,,,,,5,,1407
,FALSE,11/3/05,13/3/05,Nielsen,,phone,,,1415,,,,,,,48,52,,,,,41,FALSE,FALSE,39,11,0,1,2,,,,,6,,1415
,FALSE,8/4/05,10/4/05,Nielsen,,phone,,,1384,,,,,,,48,52,,,,,43,FALSE,FALSE,39,10,0,2,2,,,,,5,,1384
,FALSE,6/5/05,8/5/05,Nielsen,,phone,,,1409,,,,,,,49,51,,,,,43,FALSE,FALSE,39,10,0,2,1,,,,,6,,1409
,FALSE,3/6/05,5/6/05,Nielsen,,phone,,,1401,,,,,,,51,49,,,,,44,FALSE,FALSE,38,9,0,2,2,,,,,6,,1401
,FALSE,1/7/05,3/7/05,Nielsen,,phone,,,1416,,,,,,,46,54,,,,,40,FALSE,FALSE,41,10,0,2,1,,,,,5,,1416
,FALSE,29/7/05,31/7/05,Nielsen,,phone,,,1428,,,,,,,48,52,,,,,43,FALSE,FALSE,38,11,0,3,1,,,,,5,,1428
,FALSE,26/8/05,28/8/05,Nielsen,,phone,,,1360,,,,,,,50,50,,,,,44,FALSE,FALSE,36,10,0,3,1,,,,,8,,1360
,FALSE,22/9/05,25/9/05,Nielsen,,phone,,,1418,,,,,,,51,49,,,,,43,FALSE,FALSE,35,10,0,3,1,,,,,9,,1418
,FALSE,20/10/05,23/10/05,Nielsen,,phone,,,1409,,,,,,,48,52,,,,,43,FALSE,FALSE,36,10,0,3,1,,,,,9,,1409
,FALSE,17/11/05,20/11/05,Nielsen,,phone,,,1413,,,,,,,42,58,,,,,37,FALSE,FALSE,43,10,0,2,1,,,,,8,,1413
,FALSE,16/12/05,18/12/05,Nielsen,,phone,,,1423,,,,,,,45,55,,,,,39,FALSE,FALSE,39,10,0,3,2,,,,,7,,1423
,FALSE,26/1/06,29/1/06,Nielsen,http://au.acnielsen.com/news/documents/ACNielsenPoll2006.pdf,phone,,,1325,,,,,,,51,49,,,,,43,FALSE,FALSE,36,11,0,2,1,,,,,5,,1325
,FALSE,23/2/06,26/2/06,Nielsen,http://www.smh.com.au/news/national/voters-dont-believe-coalition-on-awb/2006/02/27/1141020023624.html,phone,,,1399,,,,,,,48,52,,,,,42,FALSE,FALSE,40,10,0,2,1,,,,,7,,1399
,FALSE,23/3/06,26/3/06,Nielsen,,phone,,,1442,,,,,,,50,50,,,,,43,FALSE,FALSE,37,8,0,2,1,,,,,8,,1442
,FALSE,20/4/06,23/4/06,Nielsen,,phone,,,1189,,,,,,,49,51,,,,,43,FALSE,FALSE,38,10,0,2,1,,,,,7,,1189
,FALSE,18/5/06,20/5/06,Nielsen,http://au.acnielsen.com/news/documents/ACNielsenPoll2006.pdf,phone,,,1427,,,,,,,46,54,,,,,41,FALSE,FALSE,40,11,0,2,1,,,,,5,,1427
,FALSE,15/6/06,17/6/06,Nielsen,http://au.acnielsen.com/news/documents/ACNielsenPoll2006.pdf,phone,,,1425,,,,,,,49,51,,,,,41,FALSE,FALSE,36,11,0,2,1,,,,,9,,1425
,FALSE,13/7/06,15/7/06,Nielsen,http://au.acnielsen.com/news/documents/ACNielsenPoll2006.pdf,phone,,,1416,,,,,,,48,52,,,,,43,FALSE,FALSE,41,10,0,2,1,,,,,5,,1416
,FALSE,10/8/06,12/8/06,Nielsen,,phone,,,1411,,,,,,,47,53,,,,,42,FALSE,FALSE,41,9,0,2,1,,,,,6,,1411
,FALSE,7/9/06,9/9/06,Nielsen,,phone,,,1415,,,,,,,48,52,,,,,42,FALSE,FALSE,39,10,0,2,0,,,,,7,,1415
,FALSE,5/10/06,7/10/06,Nielsen,,phone,,,1408,,,,,,,46,54,,,,,39,FALSE,FALSE,42,9,2,2,0,,,,,6,,1408
,FALSE,2/11/06,4/11/06,Nielsen,,phone,,,1408,,,,,,,48,52,,,,,40,FALSE,FALSE,40,11,2,2,0,,,,,5,,1408
,FALSE,30/11/06,2/12/06,Nielsen,http://www.smh.com.au/news/national/alp-to-win-whoever-leads-poll/2006/12/03/1165080806438.html,phone,,,1414,,,,,,,44,56,,,,,39,FALSE,FALSE,41,12,2,1,0,,,,,4,,1414
,FALSE,8/2/07,10/2/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1412,,,,,,,42,58,,,,,36,FALSE,FALSE,46,11,1,2,0,,,,,4,,1412
,FALSE,8/3/07,10/3/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1404,,,,,,,39,61,,,,,35,FALSE,FALSE,50,9,1,1,0,,,,,4,,1404
,FALSE,19/4/07,21/4/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1107,,,,,,,42,58,,,,,37,FALSE,FALSE,50,7,1,1,0,,,,,4,,1107
,FALSE,17/5/07,19/5/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1403,,,,,,,42,58,,,,,39,FALSE,FALSE,48,7,1,1,0,,,,,3.5,,1403
,FALSE,14/6/07,16/6/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1403,,,,,,,43,57,,,,,39,FALSE,FALSE,48,8,1,1,0,,,,,3,,1403
,FALSE,12/7/07,14/7/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1412,,,,,,,42,58,,,,,39,FALSE,FALSE,49,7,1,1,0,,,,,4,,1412
,FALSE,9/8/07,11/8/07,Nielsen,http://www.smh.com.au/news/national/pm-back-in-the-game/2007/08/12/1186857348289.html,phone,,,1410,,,,,,,45,55,,,,,41,FALSE,FALSE,46,7,2,0.5,2,,,,,2,,1410
,FALSE,6/9/07,8/9/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1380,,,,,,,43,57,,,,,39,FALSE,FALSE,49,7,2,1,1,,,,,1,,1380
,FALSE,18/9/07,20/9/07,Nielsen,,phone,,,1425,,,,,,,43,57,,,,,37,FALSE,FALSE,50,6,3,1,2,,,,,1,,1425
,FALSE,4/10/07,6/10/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1405,,,,,,,44,56,,,,,40,FALSE,FALSE,47,8,2,1,,,,,1,1,,1405
Nielsen,FALSE,15/10/07,17/10/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1126,,,,,,,46,54,,,,,41.8,FALSE,FALSE,47.8,6,0.8,1.2,,,,,1.6,0.6,,1126
,FALSE,23/10/07,25/10/07,Nielsen,http://www.theage.com.au/news/federalelection2007news/5644-poll-gives-labor-landslide-lead/2007/10/26/1192941340858.html,phone,,,1415,,,,,,,44,56,,,,,40.5,FALSE,FALSE,47.5,7.4,1.3,1.1,,,,,,2.2,,1415
Nielsen,FALSE,29/10/07,31/10/07,Nielsen,http://au.acnielsen.com/news/documents/NielsenPoll2007.pdf,phone,,,1476,,,,,,,45,55,,,,,41.3,FALSE,FALSE,48.4,5.9,0.6,0.8,,,,,2,1.1,,1476
,FALSE,6/11/07,8/11/07,Nielsen (online),http://www.theage.com.au/news/federal-election-2007-news/labor-holds-big-lead-in-online-poll/2007/11/09/1194329514605.html,online,,,1428,,,,,,,44,56,,,,,40.1,FALSE,FALSE,45.5,8.2,1.2,1.5,,,,,2,1,,1428
Nielsen,FALSE,12/11/07,14/11/07,Nielsen,http://www.smh.com.au/news/national/one-week-from-oblivion/2007/11/15/1194766869599.html,phone,,,1465,,,,,,,46,54,,,,,42.9,FALSE,FALSE,46.8,6.7,0.7,0.8,,,,,1,1.1,,1465
SMH,FALSE,19/11/07,21/11/07,Nielsen (online),http://www.smh.com.au/news/federal-election-2007-news/howard-needs-a-miracle/2007/11/22/1195321949364.html?page=2,online,,,1421,,,,,,,43,57,43,57,,,38,FALSE,FALSE,46,,,,,,,,,,,1421
Nielsen,FALSE,19/11/07,21/11/07,Nielsen,http://www.smh.com.au/news/federal-election-2007-news/howard-needs-a-miracle/2007/11/22/1195321949364.html,phone,,,2071,,,,,,,44,56,44,56,43,57,40,FALSE,FALSE,48,8,1,1,,,,,1,1,,2071
Nielsen,FALSE,15/5/08,17/5/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,906,,,,,,,44,56,44,56,43,57,38,FALSE,FALSE,46,8,2,1,,,,,2,2,,1400
Nielsen,FALSE,12/6/08,14/6/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,1056,,4,,4,,,44,56,45,55,44,56,38,FALSE,FALSE,44,10,2,1,,,,,3,2,,1401
Nielsen,FALSE,17/7/08,19/7/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,1087.5,,,,,,,46,54,46,54,46,54,40,FALSE,FALSE,43,10,2,1,,,,,3,1,,1400
Nielsen,FALSE,14/8/08,16/8/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,971,,,,,,,46,54,46,54,45,55,39,FALSE,FALSE,43,9,2,1,,,,,4,2,,1400
Nielsen,FALSE,18/9/08,20/9/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,1014.5,,3,,3,,,49,51,49,51,48,52,42,FALSE,FALSE,41,9,2,1,,,,,3,1,,1400
Nielsen,FALSE,16/10/08,18/10/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,915,,,,,,,45,55,45,55,44,56,39,FALSE,FALSE,46,9,1,1,,,,,3,2,,1400
Nielsen,FALSE,13/11/08,15/11/08,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,994,,,,,,,45,55,45,55,45,55,39,FALSE,FALSE,45,10,1,1,,,,,2,2,,1400
Nielsen,FALSE,25/3/09,27/3/09,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,948,,,,,,,43,57,43,57,42,58,37,FALSE,FALSE,47,10,1,1,,,,,2,2,,1400
Nielsen,FALSE,14/5/09,16/5/09,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,928.5,,,,,,,48,52,48,52,47,53,43,FALSE,FALSE,44,8,1,1,,,,,2,1,,1400
Nielsen,FALSE,25/6/09,27/6/09,Nielsen,http://au.nielsen.com/news/documents/NielsenPoll2009.pdf,phone,,,939,,,,,,,43,57,43,57,42,58,37,FALSE,FALSE,46,10,2,1,,,,,3,1,,1400
Nielsen,FALSE,13/8/09,15/8/09,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/03/Nielsen-Fed-vote-table-Mar-2010.pdf,phone,,,952.5,,6,,6,,,44,56,44,56,44,56,38,FALSE,FALSE,46,8,2,1,,,,,3,2,,1400
,FALSE,10/9/09,12/9/09,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/03/Nielsen-Fed-vote-table-Mar-2010.pdf,phone,,,951,,,,,,,46,54,46,54,45,55,40,FALSE,FALSE,44,8,2,1,,,,,,6,,1400
,FALSE,8/10/09,10/10/09,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/03/Nielsen-Fed-vote-table-Mar-2010.pdf,phone,,,921,,,,,,,43,57,43,57,43,57,37,FALSE,FALSE,46,10,1,1,,,,,,5,,1400
,FALSE,5/11/09,7/11/09,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/03/Nielsen-Fed-vote-table-Mar-2010.pdf,phone,,,901.5,,,,,,,44,56,44,56,44,56,38,FALSE,FALSE,45,9,2,1,,,,,,4,,1400
,FALSE,27/11/09,28/11/09,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/03/Nielsen-Fed-vote-table-Mar-2010.pdf,phone,,,931.5,,,,,,,44,56,44,56,44,56,37,FALSE,FALSE,42,13,2,1,,,,,,6,,1400
Nielsen,FALSE,4/2/10,6/2/10,Nielsen,http://www.theage.com.au/national/abbott-leads-poll-revival-20100207-nksn.html,phone,,,948,,,,,,,47,53,47,53,46,54,41,FALSE,FALSE,42,10,2,2,,,,,3,3,,1400
Nielsen,FALSE,4/3/10,6/3/10,Nielsen,http://www.theage.com.au/national/pm-approval-at-new-low-20100307-pqnt.html,phone,,,906,,,,,,,48,52,48,52,47,53,42,FALSE,FALSE,42,9,1,1,,,,,2,2,,1400
Nielsen,FALSE,15/4/10,17/4/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1400,,,,,,,49,51,49,51,49,51,42,FALSE,FALSE,39,12,1,1,,,,,3,2,,1400
Nielsen,FALSE,6/5/10,8/5/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1400,,,,,,,49,51,49,51,50,50,42,FALSE,FALSE,37,13,2,1,,,,,3,2,,1400
Nielsen,FALSE,3/6/10,5/6/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1400,,,,,,,52,48,52,48,53,47,43,FALSE,FALSE,33,15,2,1,,,,,4,2,,1400
Nielsen,FALSE,24/6/10,25/6/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,993,,,,,,,46,54,46,54,45,55,42,FALSE,FALSE,47,8,1,0.5,,,,,2,1,,993
Nielsen,FALSE,8/7/10,10/7/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1400,,,,,,,48,52,48,52,48,52,42,FALSE,FALSE,39,13,1,1,,,,,3,1,,1400
Nielsen,FALSE,20/7/10,22/7/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1400,,,,,,,46,54,46,54,46,54,41,FALSE,FALSE,42,12,1,0.5,,,,,3,1,,1400
Nielsen,FALSE,27/7/10,29/7/10,Nielsen,http://blogs.crikey.com.au/pollytics/files/2010/07/Nielsen-Table-Wk-2-Election-July-2010-1.pdf,phone,,,1356,,,,,,,52,48,52,48,52,48,45,FALSE,FALSE,36,12,1,0.5,,,,,3,2,,1356
Nielsen,FALSE,3/8/10,5/8/10,Nielsen,,phone,,,1369,,,,,,,51,49,51,49,51,49,44,FALSE,FALSE,36,13,1,1,,,,,2,2,,1369
Nielsen,FALSE,10/8/10,12/8/10,Nielsen,https://twitter.com/GhostWhoVotes,phone,,,1346,,,,,,,47,53,48,52,47,53,41,FALSE,FALSE,40,12,1,1,,,,,2,2,,1346
Nielsen,FALSE,17/8/10,19/8/10,Nielsen,http://www.theage.com.au/federal-election/down-to-the-undecided-as-regional-swings-hold-the-key-20100820-1390e.html,phone,,,2040,,,,,,,48,52,48,52,48,52,41.5,FALSE,FALSE,39,13,1.5,1,,,,,2,2,,2040
Nielsen,FALSE,21/10/10,23/10/10,Nielsen,http://twitpic.com/493v83,phone,,,1400,,,,,,,51,49,51,49,49,51,43,FALSE,FALSE,34,14,2,,,,,,4,2,,1400
Nielsen,FALSE,18/11/10,20/11/10,Nielsen,http://twitpic.com/493v83,phone,,,1400,,,,,,,51,49,51,49,51,49,43,FALSE,FALSE,35,13,1,,,,,,4,3,,1400
Nielsen,FALSE,10/2/11,12/2/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,54,46,54,46,53,47,46,FALSE,FALSE,32,12,2,,,,,,4,3,,1400
Nielsen,FALSE,10/3/11,12/3/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,54,46,54,46,52,48,45,FALSE,FALSE,33,12,3,,,,,,5,3,,1400
Nielsen,FALSE,14/4/11,16/4/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,56,44,56,44,56,44,47,FALSE,FALSE,31,12,2,,,,,,6,3,,1400
Nielsen,FALSE,12/5/11,14/5/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,56,44,56,44,56,44,47,FALSE,FALSE,31,10,2,,,,,,6,5,,1400
Nielsen,FALSE,14/6/11,16/6/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,59,41,59,41,59,41,49,FALSE,FALSE,27,12,3,,,,,,4,5,,1400
Nielsen,FALSE,14/7/11,16/7/11,Nielsen,http://www.smh.com.au/national/gillard-down-for-count-20110717-1hkak.html,phone,,,1400,,,,,,,61,39,61,39,61,39,51,FALSE,FALSE,26,11,0,,,,,,6,5,,1400
Nielsen,FALSE,11/8/11,13/8/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,3,,3,,,58,42,58,42,56,44,48,FALSE,FALSE,28,12,2,,,,,,6,3,,1400
Nielsen,FALSE,8/9/11,10/9/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,58,42,58,42,57,43,48,FALSE,FALSE,27,13,2,,,,,,6,4,,1400
Nielsen,FALSE,13/10/11,15/10/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1401,,3,,3,,,57,43,57,43,56,44,48,FALSE,FALSE,30,12,1,,,,,,5,4,,1401
Factiva,FALSE,10/11/11,12/11/11,Nielsen,http://blogs.crikey.com.au/pollbludger/files/2011/11/Nielsen-Poll-table-Nov-2011.pdf,phone,,,1400,,,,,,,55,45,55,45,54,46,45,FALSE,FALSE,30,14,2,,,,,,6,4,,1400
Factiva,FALSE,8/12/11,10/12/11,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/02/nielsen-120225.png,phone,,,1400,,,,,,,57,43,57,43,57,43,49,FALSE,FALSE,29,11,2,,,,,,5,4,,1400
Factiva,FALSE,2/2/12,4/2/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/02/nielsen-120225.png,phone,The Sydney Morning Herald,6/2/12,1400,,,,,,,53,47,53,47,52,48,45,FALSE,FALSE,33,13,1,,,,,,5,3,,1400
Factiva,FALSE,22/2/12,23/2/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/06/nielsen-120604.png,phone,The Age,25/2/12,1201,,,,,,,53,47,53,47,52,48,44,FALSE,FALSE,34,12,2,,,,,,6,3,,1201
Factiva,FALSE,29/3/12,31/3/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/06/nielsen-120604.png,phone,The Age,2/4/12,1400,,3,,3,,,57,43,57,43,56,44,47,FALSE,FALSE,27,13,2,,,,,,6,4,,1400
Factiva,FALSE,9/5/12,10/5/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/06/nielsen-120604.png,phone,,,1200,,,,,,,58,42,58,42,58,42,49,FALSE,FALSE,28,12,3,,,,,,5,4,,1200
Factiva,FALSE,31/5/12,2/6/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/06/nielsen-120604.png,phone,The Sydney Morning Herald,4/6/12,1400,,4,,4,,,57,43,57,43,57,43,48,FALSE,FALSE,26,14,2,,,,,,6,4,,1400
Factiva,FALSE,28/6/12,30/6/12,Nielsen,Factiva,phone,The Age,2/7/12,1400,,3,,3,,,58,42,57,43,58,42,48,FALSE,FALSE,28,12,2,,,,,,5,4,,1400
Factiva,FALSE,26/7/12,28/7/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/10/nielsen-121022.png,phone,The Age,30/7/12,1400,,4,,4,,,56,44,56,44,55,45,47,FALSE,FALSE,30,12,2,,,,,,5,4,,1400
,FALSE,23/8/12,25/8/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/10/nielsen-121022.png,phone,,,1400,,4,,4,,,54,46,54,46,54,46,45,FALSE,FALSE,32,11,2,0,0,,,,,11,,1400
,FALSE,13/9/12,15/9/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/10/nielsen-121022.png,phone,,,1400,,4,,4,,,53,47,53,47,53,47,45,FALSE,FALSE,34,10,2,0,0,,,,,9,,1400
,FALSE,18/10/12,20/10/12,Nielsen,http://ghostwhovotes.files.wordpress.com/2012/10/nielsen-121022.png,phone,,,1400,,4,,4,,,52,48,52,48,51,49,43,FALSE,FALSE,34,11,2,0,0,,,,,10,,1400
